Player Name,Session Date,Drill Name,Session Time(mins),Total Distance,Metres Per Minute,Distance Zone 1,Distance Zone 2,Distance Zone 3,Distance Zone 4,Distance Zone 5,Distance Zone 6,HSR per min,Average Speed,Maximum Speed,Number of Sprints,Number of Accelerations,Accelerations Zone 1,Accelerations Zone 2,Accelerations Zone 3,Accelerations Zone 4,Accelerations Zone 5,Accelerations Zone 6,Number of Decelerations,Decelerations Zone 1,Decelerations Zone 2,Decelerations Zone 3,Decelerations Zone 4,Decelerations Zone 5,Decelerations Zone 6,HML Distance,HML Distance Per Minute,Average Step Impact Left (g),Average Step Impact Right (g),Step Balance,HML Efforts,Explosive Distance
Hazard,9/25/2022,Entire Session,61.94,3998,64.54,1763,1425,448,275,85,1,1.4,1.08,7.27,7,69,157,170,76,52,14,3,42,175,189,87,28,7,7,582,9.39,848,4,2.53,80,495
Kroos,9/25/2022,Entire Session,64.19,4254,66.28,1524,1664,715,271,65,15,1.25,1.1,7.73,3,92,191,191,118,59,24,9,58,154,242,118,38,18,2,694,10.81,1242,11,3.2,89,614
Benzema,9/25/2022,Entire Session,64.19,5009,78.04,1729,1969,856,348,65,42,1.67,1.3,7.96,5,65,210,201,106,56,6,3,66,207,249,98,48,14,4,728,11.34,1731,6,3.17,95,621
Isco,9/28/2022,Entire Session,106.96,6128,57.29,2749,1796,698,546,297,42,3.17,0.95,8.18,23,70,265,209,95,44,19,7,68,304,219,80,33,23,12,932,8.71,2381,15,3.58,96,593
Modric,9/28/2022,Entire Session,106.96,5248,49.07,2364,1520,666,583,104,10,1.07,0.82,7.4,11,62,242,170,72,42,16,4,63,223,203,52,40,19,4,751,7.02,1751,9,3,93,637
Asensio,9/28/2022,Entire Session,106.96,5597,52.33,2043,1967,976,503,83,25,1.01,0.87,8.26,10,64,259,228,112,32,22,10,75,273,242,80,42,19,14,801,7.48,1687,10,3.41,95,693
Marcelo,9/28/2022,Entire Session,106.96,5423,50.7,2566,1381,600,557,268,52,2.99,0.84,8.35,28,64,228,142,65,41,14,9,57,237,160,58,35,16,6,903,8.44,1611,16,3.32,95,583
Casemiro,9/28/2022,Entire Session,106.96,5665,52.96,2348,1850,848,472,126,20,1.36,0.88,7.81,16,83,298,266,110,61,21,1,74,334,268,98,41,25,8,862,8.06,1705,9,3.67,105,717
Carvajal,9/28/2022,Entire Session,106.96,5364,50.14,2309,1380,683,549,386,57,4.14,0.84,8.05,21,25,191,163,56,21,3,1,21,187,157,61,17,3,1,842,7.87,1739,5,2.96,69,400
Militao,9/28/2022,Entire Session,106.96,6081,56.85,2416,1773,865,582,341,103,4.16,0.95,8.31,32,64,236,206,117,45,13,6,64,242,225,97,36,18,10,1078,10.08,3272,11,4.01,115,634
Alaba,9/28/2022,Entire Session,106.45,5699,53.54,2415,1775,652,579,253,26,2.62,0.89,8.07,20,57,270,261,66,33,21,3,59,279,242,76,33,17,9,900,8.46,1913,15,3.43,93,622
Nacho,9/28/2022,Entire Session,106.96,5494,51.36,2443,1393,650,652,279,78,3.33,0.86,8.13,22,62,228,199,75,38,19,5,65,243,178,60,38,18,9,1019,9.53,1393,10,3.76,108,663
Kroos,9/28/2022,Entire Session,106.96,5529,51.69,1909,1530,884,715,393,98,4.59,0.86,8.24,39,100,211,186,90,44,35,21,73,228,196,83,42,21,10,1190,11.12,1979,20,4.37,129,699
Benzema,9/28/2022,Entire Session,106.96,6099,57.02,2700,1677,808,637,253,24,2.59,0.95,7.92,24,81,288,231,106,55,22,4,76,308,276,92,47,21,8,996,9.31,1790,15,3.92,108,719
Isco,9/29/2022,Entire Session,97.92,6796,69.4,2465,1735,922,1044,435,195,6.43,1.16,8.57,30,74,233,160,65,47,20,7,53,227,170,76,23,18,12,1538,15.71,3.91,3.93,-0.01,908,141
Carvajal,9/29/2022,Entire Session,97.92,6792,69.36,2062,1807,1131,1211,367,214,5.93,1.16,8.11,25,52,153,154,77,38,9,5,30,146,153,108,17,12,1,1550,15.83,3.47,3.52,-0.01,969,152
Militao,9/29/2022,Entire Session,96.35,6142,63.74,2109,1512,854,1010,512,145,6.81,1.06,8.2,46,71,168,136,70,47,17,7,57,152,162,68,30,16,11,1523,15.8,3.59,3.86,-0.07,866,134
Alaba,9/29/2022,Entire Session,97.92,7006,71.55,2428,1753,1022,1095,452,257,7.23,1.19,8.71,32,67,200,180,91,48,13,6,81,193,210,76,52,21,8,1642,16.76,3.8,3.77,0.01,933,150
Vallejo,9/29/2022,Entire Session,97.92,7080,72.3,2035,1649,1274,1409,492,221,7.28,1.21,8.41,45,84,141,132,96,55,23,6,65,147,161,85,42,12,11,1855,18.95,3.82,3.87,-0.01,1142,187
Isco,9/30/2022,Entire Session,54.43,3361,61.75,1316,1046,438,336,186,39,4.13,1.03,7.84,17,53,124,123,70,37,14,2,34,146,147,70,17,11,6,671,12.33,1029,10,2.6,65,446
Tchouameni,9/30/2022,Entire Session,45.07,1993,44.23,1063,774,132,25,0,0,0,0.74,5.16,0,28,141,168,52,24,4,0,29,157,153,45,18,11,0,170,3.78,448,1,0.91,25,170
Carvajal,9/30/2022,Entire Session,65.12,3776,57.99,1612,1207,502,324,125,6,2.02,0.97,7.33,11,36,159,146,45,26,4,6,18,165,149,57,12,6,0,519,7.97,1206,4,2.1,62,388
Militao,9/30/2022,Entire Session,65.12,4029,61.87,1504,1285,526,447,222,45,4.11,1.03,8.42,21,53,136,178,75,36,15,2,66,148,146,63,47,16,3,809,12.42,1103,6,3.12,90,541
Alaba,9/30/2022,Entire Session,65.12,3659,56.18,1609,1389,449,159,53,0,0.81,0.94,6.61,6,36,172,195,81,25,6,5,48,175,197,82,31,10,7,384,5.9,1652,3,1.75,43,331
Vallejo,9/30/2022,Entire Session,62.32,2321,37.24,906,913,307,111,70,13,1.34,0.62,7.65,6,36,81,78,47,25,6,5,29,91,98,42,21,6,2,345,5.54,1011,5,1.49,42,262
Hazard,9/30/2022,Entire Session,65.12,3208,49.27,1809,1037,245,73,44,0,0.68,0.82,6.84,5,47,198,161,80,28,13,6,38,180,179,78,30,7,1,321,4.93,594,8,1.53,34,276
Isco,9/1/2022,Entire Session,96.9,4868,50.24,2177,1459,434,453,333,12,3.57,0.84,7.34,20,60,194,167,72,37,15,8,60,240,205,45,35,14,11,835,8.61,1772,13,3.09,80,489
Isco,9/24/2022,Finishing Drill,13.44,689,51.25,308,183,140,55,2,0,0.17,0.85,5.93,0,4,25,20,7,4,0,0,2,43,24,7,2,0,0,57,4.25,283,0,0.23,6,55
Modric,9/24/2022,Finishing Drill,13.44,783,58.26,305,218,177,81,1,0,0.08,0.97,5.76,0,5,38,17,7,3,2,0,2,35,24,8,2,0,0,63,4.68,312,0,0.28,8,62
Asensio,9/24/2022,Finishing Drill,13.44,751,55.91,224,158,90,95,167,19,13.8,0.93,7.39,5,9,14,22,11,7,2,0,4,31,31,5,3,1,0,215,16.02,241,1,0.67,10,30
Camavinga,9/24/2022,Finishing Drill,13.44,549,40.88,397,110,25,17,1,0,0.04,0.68,5.72,0,4,38,16,6,3,1,0,1,36,21,8,1,0,0,33,2.46,69,0,0.15,4,32
Marcelo,9/24/2022,Finishing Drill,13.44,797,59.28,315,120,55,90,179,38,16.16,0.99,7.48,7,10,26,13,7,8,2,0,5,21,20,9,2,2,1,269,20.03,165,1,0.82,13,52
Carvajal,9/24/2022,Finishing Drill,13.44,996,74.08,175,248,179,192,202,1,15.06,1.23,7,7,5,19,15,12,4,1,0,6,36,15,6,6,0,0,283,21.04,404,2,0.93,17,80
Militao,9/24/2022,Finishing Drill,13.44,736,54.79,240,171,138,117,70,0,5.23,0.91,6.96,3,4,18,24,10,4,0,0,8,34,18,4,7,0,1,153,11.4,212,1,0.54,11,83
Alaba,9/24/2022,Finishing Drill,13.44,1182,87.94,323,273,186,249,151,0,11.24,1.47,6.99,4,5,36,25,15,5,0,0,3,59,44,9,1,1,1,268,19.93,446,0,0.92,18,117
Vallejo,9/24/2022,Finishing Drill,13.44,991,73.74,400,260,124,163,43,1,3.28,1.23,7.01,3,9,38,32,12,8,1,0,5,40,41,7,4,1,0,151,11.23,397,0,0.58,13,107
Nacho,9/24/2022,Finishing Drill,13.44,610,45.36,365,138,52,38,17,0,1.26,0.76,6.34,2,5,45,23,8,4,1,0,0,39,32,7,0,0,0,62,4.64,143,1,0.25,6,45
Hazard,9/24/2022,Finishing Drill,13.44,729,54.26,370,198,106,46,9,0,0.64,0.9,6.01,2,11,34,16,6,8,3,0,4,41,27,11,3,1,0,72,5.36,146,0,0.32,8,63
Kroos,9/24/2022,Finishing Drill,13.44,633,47.09,294,148,106,84,1,0,0.04,0.78,5.56,0,9,41,34,9,4,5,0,3,40,32,9,2,1,0,62,4.58,175,0,0.26,10,61
Benzema,9/24/2022,Finishing Drill,13.44,591,43.99,294,145,82,62,9,0,0.64,0.73,6.06,2,8,42,31,13,8,0,0,3,40,47,9,3,0,0,81,6.01,145,0,0.33,11,72
Isco,9/30/2022,Finishing Drill,10.16,722,71.09,296,213,132,75,6,0,0.57,1.18,6.04,1,13,22,30,19,9,4,0,11,30,26,21,3,6,2,150,14.74,220,2,0.67,20,144
Tchouameni,9/30/2022,Finishing Drill,10.16,546,53.76,315,184,40,6,0,0,0,0.9,4.43,0,13,49,36,19,12,1,0,13,42,37,12,6,7,0,63,6.17,103,1,0.34,11,63
Carvajal,9/30/2022,Finishing Drill,10.16,706,69.53,328,210,96,69,3,0,0.28,1.16,6.04,1,8,30,35,10,7,0,1,3,25,23,20,3,0,0,107,10.49,208,0,0.47,15,104
Militao,9/30/2022,Finishing Drill,10.16,836,82.28,288,277,105,95,71,0,7,1.37,6.98,8,15,21,37,16,15,0,0,21,31,31,11,16,3,2,207,20.34,275,0,0.78,22,136
Alaba,9/30/2022,Finishing Drill,10.16,504,49.6,263,213,23,5,0,0,0,0.83,4.48,0,2,42,38,6,1,1,0,2,43,37,15,2,0,0,20,2.02,192,0,0.1,3,20
Vallejo,9/30/2022,Finishing Drill,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hazard,9/30/2022,Finishing Drill,10.16,512,50.43,288,184,31,10,0,0,0,0.84,5.2,0,2,35,26,12,2,0,0,2,38,27,11,2,0,0,32,3.17,91,0,0.16,4,32
Isco,9/14/2022,Pass Move Score,5.96,630,105.66,187,185,81,84,79,15,15.87,1.76,7.65,7,6,17,13,6,4,1,1,7,15,13,4,5,2,0,157,26.32,198,1,0.5,15,62
Modric,9/14/2022,Pass Move Score,5.96,584,97.88,167,247,90,65,15,0,2.54,1.63,6.59,2,9,16,16,6,8,1,0,7,14,16,9,4,1,2,103,17.23,190,1,0.41,14,88
Asensio,9/14/2022,Pass Move Score,5.96,421,70.57,222,115,33,41,9,0,1.47,1.18,6.31,1,4,22,11,5,4,0,0,4,14,15,5,1,2,1,59,9.82,75,1,0.23,8,50
Marcelo,9/14/2022,Pass Move Score,5.96,404,67.71,225,122,38,18,0,0,0,1.13,4.96,0,0,17,17,4,0,0,0,4,17,15,3,4,0,0,32,5.42,45,0,0.15,5,32
Casemiro,9/14/2022,Pass Move Score,5.96,493,82.62,194,176,68,43,12,0,2.08,1.38,6.5,2,8,11,14,13,6,1,1,9,12,23,3,6,1,2,89,14.91,137,0,0.38,9,77
Valverde,9/14/2022,Pass Move Score,5.96,529,88.75,219,145,64,76,25,1,4.32,1.48,7.05,3,10,10,10,8,7,3,0,10,10,13,3,7,1,2,108,18.13,97,1,0.41,13,82
Vasquez,9/14/2022,Pass Move Score,5.96,447,74.98,180,158,62,38,10,0,1.63,1.25,5.95,2,6,14,17,12,3,3,0,3,15,15,12,2,0,1,74,12.47,127,1,0.32,10,65
Carvajal,9/14/2022,Pass Move Score,5.96,556,93.22,199,140,71,92,53,0,8.9,1.55,6.95,4,5,14,13,6,5,0,0,3,7,13,9,2,1,0,121,20.23,149,0,0.43,12,68
Militao,9/14/2022,Pass Move Score,5.96,479,80.34,194,169,63,52,1,0,0.19,1.34,5.58,0,8,11,24,10,5,3,0,9,11,20,7,7,2,0,86,14.34,113,1,0.37,13,84
Alaba,9/14/2022,Pass Move Score,5.96,559,93.71,187,241,64,55,11,0,1.86,1.56,6.22,1,5,19,14,7,4,1,0,7,12,21,5,4,1,2,76,12.7,214,1,0.29,9,65
Vallejo,9/14/2022,Pass Move Score,5.96,601,100.81,160,192,121,70,38,20,9.76,1.68,8.1,4,5,14,13,13,2,3,0,9,6,15,7,7,2,0,130,21.73,361,1,0.47,13,71
Nacho,9/14/2022,Pass Move Score,5.96,593,99.35,184,152,103,80,72,1,12.3,1.66,7.83,6,6,9,10,8,4,2,0,5,11,8,10,2,3,0,135,22.67,115,1,0.46,12,62
Hazard,9/14/2022,Pass Move Score,5.96,510,85.53,194,192,75,37,12,0,2.05,1.43,6.84,1,5,14,14,13,4,1,0,6,15,19,8,3,1,2,79,13.28,164,0,0.34,9,67
Kroos,9/14/2022,Pass Move Score,5.96,626,104.91,182,150,94,108,92,1,15.55,1.75,7.01,7,10,13,11,9,7,2,1,13,10,16,4,8,3,2,190,31.9,252,4,0.69,19,98
Benzema,9/14/2022,Pass Move Score,5.96,613,102.75,201,162,85,101,50,15,10.77,1.71,7.81,4,6,14,11,14,4,2,0,5,19,21,8,4,0,1,163,27.38,195,1,0.58,16,99
Isco,9/7/2022,Passing Drill,15.31,1196,78.15,407,371,144,211,63,0,4.1,1.3,6.73,7,13,36,23,17,10,3,0,17,33,34,10,6,7,4,271,17.71,535,4,1.03,28,208
Modric,9/7/2022,Passing Drill,15.31,993,64.86,421,310,110,87,64,0,4.2,1.08,6.86,5,5,40,22,19,3,1,1,6,32,26,17,5,1,0,169,11.02,312,0,0.63,20,104
Asensio,9/7/2022,Passing Drill,15.31,1106,72.23,382,394,175,125,30,0,1.98,1.2,6.24,3,9,58,47,34,7,2,0,27,56,29,21,16,8,3,206,13.48,219,1,0.83,27,176
Camavinga,9/7/2022,Passing Drill,15.31,1196,78.14,277,396,199,196,109,20,8.41,1.3,7.94,8,15,40,32,17,14,1,0,7,40,28,18,5,2,0,300,19.58,613,1,1.06,32,171
Marcelo,9/7/2022,Passing Drill,15.31,1053,68.77,437,304,120,124,64,4,4.41,1.15,7.41,8,30,37,18,12,12,16,2,30,39,24,13,16,8,6,251,16.4,212,6,0.93,35,184
Vasquez,9/7/2022,Passing Drill,15.31,1129,73.73,508,299,118,147,57,0,3.71,1.23,6.83,5,11,42,30,30,8,3,0,23,37,33,13,10,8,5,239,15.59,254,3,0.91,28,182
Carvajal,9/7/2022,Passing Drill,15.31,977,63.82,403,208,149,152,66,0,4.3,1.06,6.65,7,3,15,26,13,3,0,0,2,21,25,10,2,0,0,206,13.46,301,0,0.76,22,140
Militao,9/7/2022,Passing Drill,15.31,1058,69.11,319,255,166,170,146,2,9.66,1.15,7.13,12,23,18,22,18,18,5,0,16,25,25,14,11,3,2,327,21.38,332,4,1.18,33,180
Alaba,9/7/2022,Passing Drill,15.31,1185,77.38,380,370,200,154,63,16,5.19,1.29,8.26,5,15,61,43,28,9,6,0,27,58,33,23,14,8,5,287,18.73,422,5,1.14,31,207
Vallejo,9/7/2022,Passing Drill,15.31,1316,85.97,387,290,196,280,130,33,10.62,1.43,8.73,13,29,26,19,19,12,14,3,23,25,22,17,12,4,7,436,28.48,688,9,1.53,42,273
Nacho,9/7/2022,Passing Drill,15.31,1146,74.85,492,363,132,104,52,4,3.61,1.25,7.35,5,16,40,27,20,12,3,1,10,39,42,16,6,3,1,182,11.91,338,2,0.7,19,127
Hazard,9/7/2022,Passing Drill,15.31,1020,66.6,418,319,138,127,18,0,1.2,1.11,6.54,2,17,27,38,25,10,7,0,24,33,34,12,14,6,4,188,12.31,227,1,0.78,28,170
Kroos,9/7/2022,Passing Drill,15.31,1103,72.05,416,322,161,155,45,4,3.2,1.2,7.34,8,38,33,32,14,21,15,2,32,29,36,19,21,9,2,259,16.95,355,4,1.02,34,210
Benzema,9/7/2022,Passing Drill,15.31,1178,76.94,325,288,201,273,90,1,5.91,1.28,7.09,7,15,31,31,25,12,3,0,14,42,38,22,13,1,0,347,22.65,556,1,1.3,37,256
Isco,9/21/2022,Passing Drill,12.44,1274,102.44,452,361,168,136,96,61,12.6,1.71,8.43,9,9,30,29,11,8,0,1,13,33,27,10,4,6,3,294,23.68,443,3,0.99,27,138
Modric,9/21/2022,Passing Drill,12.44,1572,126.41,299,607,317,197,145,7,12.21,2.11,7.29,10,7,26,45,18,5,2,0,12,27,43,18,7,4,1,319,25.65,706,4,1.12,25,167
Asensio,9/21/2022,Passing Drill,12.44,1525,122.6,304,544,360,261,55,0,4.45,2.04,6.86,5,16,25,42,20,13,3,0,11,36,42,17,6,2,3,288,23.15,453,2,1.13,38,233
Camavinga,9/21/2022,Passing Drill,12.44,1576,126.73,297,525,394,302,59,0,4.71,2.11,6.8,4,10,27,41,21,6,4,0,6,25,36,20,5,1,0,319,25.64,544,2,1.23,40,260
Marcelo,9/21/2022,Passing Drill,12.44,1470,118.2,366,428,280,245,109,42,12.11,1.97,8.92,8,6,19,47,13,5,1,0,12,21,33,16,9,1,2,345,27.71,657,1,1.21,28,194
Casemiro,9/21/2022,Passing Drill,12.44,1284,103.27,349,571,191,102,47,24,5.73,1.72,8.22,4,8,35,50,20,7,1,0,10,20,54,19,4,4,2,198,15.89,474,2,0.75,20,126
Valverde,9/21/2022,Passing Drill,12.44,1369,110.07,321,526,304,170,49,0,3.92,1.83,6.74,5,6,26,31,11,5,1,0,2,25,37,15,2,0,0,192,15.45,300,0,0.74,24,143
Tchouameni,9/21/2022,Passing Drill,12.44,1552,124.75,274,568,394,242,67,7,5.95,2.08,7.72,7,5,18,54,26,4,1,0,8,23,53,21,3,3,2,306,24.63,618,2,1.19,35,232
Militao,9/21/2022,Passing Drill,12.44,1392,111.95,427,361,251,218,94,42,10.94,1.87,8.06,8,16,27,32,17,10,6,0,15,25,30,15,7,6,2,370,29.74,496,4,1.32,38,234
Vallejo,9/21/2022,Passing Drill,12.44,1638,131.67,303,483,328,380,116,29,11.63,2.19,8.18,13,12,17,36,20,8,2,2,16,20,30,16,12,2,2,433,34.81,487,4,1.51,43,288
Nacho,9/21/2022,Passing Drill,12.44,1279,102.84,425,440,177,129,79,29,8.72,1.71,7.74,6,11,25,29,12,9,2,0,12,20,24,12,6,4,2,220,17.69,326,2,0.77,24,112
Kroos,9/21/2022,Passing Drill,12.44,1500,120.61,318,453,293,264,99,72,13.78,2.01,9.56,11,19,26,46,18,9,9,1,20,28,39,17,13,7,0,411,33.02,442,4,1.42,36,239
Benzema,9/21/2022,Passing Drill,12.44,1593,128.06,308,541,426,278,35,5,3.26,2.13,7.49,2,10,36,49,27,9,1,0,21,18,53,25,14,3,4,339,27.29,782,2,1.36,45,299
Isco,9/14/2022,Possession 8v8,12.32,1097,89.07,452,309,165,137,35,0,2.84,1.48,6.96,3,24,38,28,14,16,6,2,16,29,31,22,8,7,1,219,17.75,395,0,0.87,31,184
Modric,9/14/2022,Possession 8v8,12.32,984,79.91,418,347,112,79,21,7,2.32,1.33,7.56,2,20,45,57,14,15,4,1,21,44,48,13,13,7,1,156,12.7,401,2,0.68,19,128
Asensio,9/14/2022,Possession 8v8,12.32,714,57.97,402,230,55,27,0,0,0,0.97,5.33,0,13,47,55,10,11,2,0,11,40,47,20,7,3,1,70,5.68,170,0,0.33,11,70
Marcelo,9/14/2022,Possession 8v8,12.32,676,54.89,511,122,33,10,0,0,0,0.91,5.11,0,10,51,27,8,9,1,0,3,35,46,9,2,1,0,45,3.61,69,0,0.23,5,45
Casemiro,9/14/2022,Possession 8v8,12.32,845,68.57,389,306,81,53,15,0,1.24,1.14,6.26,3,25,44,49,22,17,4,4,17,41,58,25,9,7,1,137,11.1,236,3,0.63,19,122
Valverde,9/14/2022,Possession 8v8,12.32,916,74.35,407,282,125,80,22,0,1.75,1.24,6.47,3,17,39,31,28,10,6,1,16,24,43,25,8,6,2,167,13.57,193,4,0.72,24,146
Vasquez,9/14/2022,Possession 8v8,12.32,722,58.64,448,205,46,22,1,0,0.05,0.98,5.88,0,7,43,48,17,4,3,0,11,41,41,15,5,5,1,70,5.72,131,1,0.34,8,70
Carvajal,9/14/2022,Possession 8v8,12.32,818,66.39,390,284,69,72,3,0,0.23,1.11,5.76,0,11,28,39,12,8,2,1,0,27,39,21,0,0,0,97,7.84,217,0,0.42,13,94
Militao,9/14/2022,Possession 8v8,12.32,759,61.62,459,184,75,41,0,0,0,1.03,5.41,0,13,54,36,13,9,3,1,15,43,30,17,10,5,0,90,7.31,172,1,0.42,12,90
Alaba,9/14/2022,Possession 8v8,12.32,868,70.43,437,349,56,22,3,0,0.28,1.17,6.03,1,6,46,60,18,4,1,1,12,50,53,17,9,2,1,64,5.21,401,1,0.31,7,61
Vallejo,9/14/2022,Possession 8v8,12.32,1086,88.15,364,373,194,150,5,0,0.41,1.47,6.33,0,26,37,28,31,14,11,1,21,21,39,30,12,5,4,258,20.97,599,3,1.12,33,253
Nacho,9/14/2022,Possession 8v8,12.32,965,78.31,410,287,140,103,24,0,1.95,1.31,6.09,2,24,35,35,16,15,9,0,20,23,38,20,11,5,4,207,16.83,210,3,0.87,26,183
Hazard,9/14/2022,Possession 8v8,12.32,762,61.84,442,219,63,33,5,0,0.37,1.03,5.99,1,8,50,45,24,5,2,1,10,34,43,17,5,4,1,87,7.08,183,1,0.4,8,83
Kroos,9/14/2022,Possession 8v8,12.32,993,80.63,345,387,157,87,17,0,1.37,1.34,6.62,2,23,31,40,47,15,6,2,23,26,56,30,15,6,2,194,15.74,470,5,0.88,19,177
Benzema,9/14/2022,Possession 8v8,12.32,1061,86.13,441,344,162,98,17,0,1.34,1.44,6.36,2,26,33,28,25,20,6,0,15,33,44,23,7,7,1,196,15.95,340,3,0.87,25,180
Isco,9/4/2022,Possession Drill,34.42,2054,59.68,711,690,352,234,65,2,1.94,0.99,7.15,6,30,72,73,46,22,8,0,32,82,84,28,21,7,4,398,11.55,901,3,1.64,42,331
Modric,9/4/2022,Possession Drill,34.42,1301,37.81,635,433,153,67,13,0,0.39,0.63,6.14,2,5,76,47,26,1,4,0,10,64,54,14,6,3,1,130,3.78,495,1,0.57,15,117
Asensio,9/4/2022,Possession Drill,34.42,1301,37.8,747,374,97,80,4,0,0.11,0.63,5.88,1,22,76,75,38,17,4,1,24,92,71,16,17,7,0,135,3.92,339,0,0.64,17,131
Camavinga,9/4/2022,Possession Drill,34.42,1424,41.38,645,475,226,70,8,0,0.24,0.69,6.39,1,9,75,73,20,8,1,0,7,84,58,18,4,3,0,152,4.42,521,0,0.67,25,144
Marcelo,9/4/2022,Possession Drill,34.42,2097,60.93,986,583,226,214,70,19,2.57,1.02,8.14,7,13,74,59,21,8,4,1,12,83,56,27,8,1,3,300,8.7,293,2,1.11,27,211
Vasquez,9/4/2022,Possession Drill,34.42,1833,53.25,761,512,278,216,66,0,1.91,0.89,6.75,6,23,78,73,43,14,8,1,24,82,84,23,13,8,3,340,9.88,605,4,1.38,42,274
Carvajal,9/4/2022,Possession Drill,34.42,1684,48.93,717,561,215,179,13,0,0.38,0.82,5.99,2,9,75,66,19,8,1,0,12,59,62,17,10,2,0,220,6.39,731,0,0.88,26,207
Vinicius Jr,9/4/2022,Possession Drill,34.42,1358,39.45,613,484,201,58,2,0,0.05,0.66,5.76,0,8,54,66,37,7,1,0,5,43,77,20,4,1,0,171,4.98,326,0,0.82,24,170
Militao,9/4/2022,Possession Drill,34.42,1358,39.45,609,453,204,79,12,1,0.38,0.66,7.07,1,16,54,41,43,14,2,0,18,46,58,21,13,4,1,195,5.66,446,0,0.88,28,182
Alaba,9/4/2022,Possession Drill,34.42,1635,47.49,907,448,140,131,9,0,0.27,0.79,6.23,1,19,100,98,38,12,7,0,35,118,95,27,15,10,10,218,6.34,493,3,0.94,29,209
Nacho,9/4/2022,Possession Drill,34.42,1779,51.67,761,470,242,218,86,0,2.51,0.86,6.92,13,20,86,55,24,11,8,1,17,73,52,17,9,3,5,308,8.95,321,7,1.16,35,222
Hazard,9/4/2022,Possession Drill,34.42,1351,39.25,882,333,103,33,0,0,0,0.65,5.15,0,13,89,60,23,12,1,0,9,71,63,18,5,2,2,89,2.57,361,0,0.44,15,89
Kroos,9/4/2022,Possession Drill,34.42,1739,50.52,482,570,321,247,116,3,3.45,0.84,7.41,12,37,54,59,35,21,11,5,30,55,59,38,18,6,6,383,11.12,729,8,1.46,38,264
Benzema,9/4/2022,Possession Drill,34.42,2176,63.22,631,740,467,249,80,9,2.58,1.05,7.67,9,17,75,101,37,14,3,0,22,75,93,42,11,6,5,398,11.58,876,2,1.6,50,310
Modric,9/11/2022,Possession Drill,17.32,1631,94.14,406,726,325,123,49,1,2.92,1.57,7.08,2,17,45,63,36,12,3,2,13,38,83,31,12,1,0,277,16.01,1341,1,1.21,35,227
Asensio,9/11/2022,Possession Drill,17.32,1457,84.08,467,519,241,161,69,0,3.98,1.4,6.89,2,32,51,58,40,21,10,1,26,41,75,42,18,8,0,312,18.01,486,2,1.31,33,243
Camavinga,9/11/2022,Possession Drill,17.32,1407,81.25,569,436,190,141,62,9,4.1,1.35,7.46,3,18,33,45,31,13,4,1,18,37,53,22,17,0,1,278,16.07,416,1,1.11,31,207
Marcelo,9/11/2022,Possession Drill,17.32,1359,78.45,592,418,172,99,77,1,4.53,1.31,7.06,6,25,56,39,31,18,5,2,18,49,65,24,10,4,4,254,14.66,533,3,1.04,29,175
Vasquez,9/11/2022,Possession Drill,17.32,1323,76.39,416,434,237,165,53,18,4.12,1.27,7.99,2,34,39,51,35,24,8,2,30,41,65,23,22,5,3,330,19.04,454,4,1.38,38,258
Carvajal,9/11/2022,Possession Drill,17.32,1227,70.84,465,461,184,57,59,0,3.43,1.18,6.74,3,10,45,54,20,7,2,1,4,45,56,24,3,1,0,179,10.33,392,1,0.76,25,120
Militao,9/11/2022,Possession Drill,17.32,1254,72.37,517,345,159,146,86,0,4.99,1.21,6.8,6,28,56,45,25,18,7,3,19,40,58,27,11,5,3,272,15.68,379,3,1.07,30,185
Alaba,9/11/2022,Possession Drill,17.32,1331,76.82,578,488,118,79,68,1,3.99,1.28,7.07,3,10,61,57,20,7,2,1,10,44,67,24,9,1,0,164,9.45,490,1,0.65,14,95
Vallejo,9/11/2022,Possession Drill,17.32,1451,83.74,451,447,296,166,66,25,5.26,1.4,7.84,6,34,40,40,34,23,9,2,27,32,45,37,15,8,4,366,21.15,760,4,1.48,39,275
Nacho,9/11/2022,Possession Drill,17.32,1366,78.86,569,411,209,127,51,0,2.95,1.31,6.73,2,29,50,42,28,21,6,2,14,47,55,34,11,2,1,242,13.94,344,3,1.05,32,190
Hazard,9/11/2022,Possession Drill,17.32,1498,86.48,465,537,297,134,57,7,3.72,1.44,7.35,3,26,44,51,38,20,5,1,33,38,43,30,16,14,3,303,17.5,467,5,1.29,38,239
Kroos,9/11/2022,Possession Drill,17.32,1321,76.27,424,469,235,134,42,18,3.46,1.27,7.8,2,38,41,44,41,22,12,4,25,40,60,33,19,5,1,293,16.89,444,1,1.26,37,233
Benzema,9/11/2022,Possession Drill,17.32,1487,85.86,514,463,291,152,59,8,3.85,1.43,7.37,2,33,58,48,35,29,3,1,28,37,66,24,20,5,3,335,19.32,699,2,1.4,43,268
Isco,9/18/2022,Possession Drill,15.8,1403,88.81,547,483,230,133,9,0,0.59,1.48,6.27,1,26,44,39,33,21,5,0,16,41,58,39,13,2,1,252,15.94,734,1,1.11,34,243
Modric,9/18/2022,Possession Drill,15.8,1259,79.66,467,524,195,68,5,0,0.29,1.33,5.93,1,18,42,54,28,12,5,1,20,26,55,31,16,3,1,186,11.77,662,2,0.86,28,181
